식별 ID,수집한 플랫폼,수집한 종목,날짜,뉴스 제목,뉴스 내용
0002932766,네이버,한국전력,2025-03-13T17:39:00+09:00,"한전-중진공, 중소기업 에너지 효율향상 확산 협력","고효율 에너지체계 구축…온실가스 감축·전기요금 절감 효과 기대
중소기업 에너지효율 향상 설비투자 부담 완화로 기업 경쟁력 강화
한국전력은 13일 서울 한전 아트센터에서 중소벤처기업진흥공단과 '중소기업 에너지 효율향상 지원을 위한 업무협약'을 체결했다.ⓒ한전
[데일리안 = 임은석 기자] 한국전력은 13일 서울 한전 아트센터에서 중소벤처기업진흥공단과 '중소기업 에너지 효율향상 지원을 위한 업무협약'을 체결했다.

이번 협약은 경기불황과 원·달러 환율 강세로 어려움을 겪고 있는 중소기업이 온실가스 감축과 에너지효율 향상을 위해 노후화된 설비 개선의 필요성을 인식하고 있음에도 투자 여력이 부족한 현실을 반영해 양 기관이 협력해 체계적인 지원을 제공하기로 했다.

양 기관은 ▲에너지효율 진단(탄소중립 전략수립, 온실가스 감축설비 도입 컨설팅 등) ▲탄소중립 사업 참여 희망기업 공동 수요발굴 및 홍보 등을 추진하고 ▲중진공의 탄소중립 설비투자 지원사업과 한전의 에너지효율향상 사업 연계를 통해 중소기업이 에너지효율 설비를 도입할 수 있도록 비용을 지원하여 기업 부담을 완화할 계획이다.

백우기 한전 영업본부장은 ""이번 협약을 통해 중소기업의 에너지효율 향상 설비 도입 부담을 줄이고 고효율 에너지 체계 구축을 지원함으로써 전기요금 절감 효과를 기대한다""며 ""앞으로도 국가적 에너지효율 개선을 위한 다양한 지원책을 마련하고 정부의 탄소중립 정책과 연계해 기업들이 지속 성장할 수 있도록 최선을 다하겠다""고 밝혔다.

한편 앞으로도 한전은 다양한 기업과 협력해 에너지효율 개선 활동을 지속적으로 발굴하고 저소비·고효율 에너지 사회로의 전환을 위한 노력을 이어갈 계획이다."
0005458391,네이버,한국전력,2025-03-13T17:36:00+09:00,"“산불은 곧 전력재난”···한전, 국립공원공단과 산불예방 ‘맞손’","국립공원 인근 송전선 155개
산불 나면 고장사고 위험 높아
위험수목 제거·감시체계 구축


한국전력이 국립공원공단과 함께 산불예방에 나선다. 산불로 인한 송전선로 고장을 막고, 생태계 보전이라는 ‘공익’도 증진하자는 차원에서다.

13일 한전은 국립공원공단과 이날 서울 서초구 한전아트센터에서 ‘국립공원 산불예방과 전력설비 보호를 위한 업무협약’을 체결했다. 두 기관은 보유한 자원과 정보, 네트워크를 활용해 산불 예방을 위한 공동 활동을 전개해 나갈 예정이다.

13일 서울 서초구 한전 아트센터에서 ‘국립공원 산불 예방과 전력설비 보호를 위한 업무협약 체결식’이 열렸다. 이날 체결식에서 김동철 한전 사장(왼쪽)과 주대영 국립공원공단 이사장이 기념촬영을 하고 있다. <사진=한국전력>
한전에 따르면 국립공원과 인근 5km 반경에는 송전선로 155개와 철탑 3653기, 배전 전주 6만 4000기가 운영 중이다. 겨울부터 봄철까지 건조한 날씨로 인해 산불발생 위험이 매우 높은 상황에서 두 기관은 전력설비와 수목간 안전 이격거리 유지, 위험수목 관리·제거 등을 해나가기로 했다.

아울러 산불감시 인력에 대한 공조체계도 구축한다. 취약지 감시와 초동대응을 강화하고, 주요 탐방로와 지역행사 등에서 산불예방 캠패인도 함께 진행해 나가기로 했다. 전력설비를 활용한 인공지능(AI) 기반 산불 실시간 감시체계도 구축된다.

김동철 한전 사장은 “국립공원은 생태계 보전의 핵심이자 국민건강과 행복을 증진시키는 복지공간”이라며 “이번 업무협약으로 국립공원 보호와 안정적 전력설비 운영이라는 공동의 목표를 더욱 효과적으로 달성할 수 있을 것”이라고 강조했다."
0005320795,네이버,한국전력,2025-03-13T17:18:00+09:00,"한전-국립공원공단, 산불예방·전력설비 보호 업무협약 체결","[파이낸셜뉴스] 한국전력은 국립공원공단과 13일 한전 아트센터에서 국립공원 산불예방과 전력설비 보호를 위한 업무협약을 체결했다고 밝혔다.

두 기관은 보유한 자원과 정보, 네트워크를 적극 활용하여 산불예방을 위해 공동 대응하고 국립공원 내 전력설비의 안정적 운영을 위해 협력하기로 했다.

협약의 세부내용으로 전력설비와 수목간 안전 이격거리 유지 및 위험수목 관리·제거, 산불감시 인력 공조체계 구축으로 취약지 감시 및 초동대응 강화, 전력설비를 활용한 AI 기반 산불 실시간 감시체계 구축, 주요 탐방로 및 지역행사 등 산불예방 합동 홍보, 국립공원 보존을 위한 공동노력 등이 있다.

최근 기후위기로 인해 미국 LA 산불과 같이 전 세계적으로 산불이 대형화되고 발생 빈도도 증가하고 있어 우리나라에서도 대형산불에 대한 경각심이 날로 고조되고 있다.

특히, 우리나라는 겨울부터 봄철까지 건조한 날씨로 인해 산불발생 위험이 매우 높은 상황에서 이번 협약은 안정적 전력공급을 위해 더욱 중요한 의미가 있다.

김동철 사장은 “국립공원은 생태계 보전의 핵심이자 국민건강과 행복을 증진시키는 복지공간”이라며 “이번 업무협약으로 국립공원 보호와 안정적 전력설비 운영이라는 공동의 목표를 더욱 효과적으로 달성할 수 있을 것”이라고 말했다."
0015264249,네이버,한국전력,2025-03-13T16:14:00+09:00,"중진공, 한국전력공사와 '중소기업 탄소중립 지원' 나선다","중진공-한국전력공사, 중소기업 탄소중립 지원 업무협약
[중소벤처기업진흥공단 제공. 재판매 및 DB 금지]


(서울=연합뉴스) 강애란 기자 = 중소벤처기업진흥공단은 13일 서울 서초구 한전아트센터에서 한국전력공사와 중소기업의 탄소중립 지원을 위한 업무협약을 체결했다고 밝혔다.

두 기관은 탄소중립 실현에 어려움을 겪고 있는 중소기업을 대상으로 에너지 효율 향상과 온실가스 감축 등을 위한 체계적인 지원체계 구축에 적극적으로 협력하기로 했다.

주요 협약 내용은 중소기업 부담 완화를 위한 기관 간 탄소중립 지원사업 연계와 성과 분석, 고객 편의성 제고를 위한 데이터 공유, 탄소중립 사업 참여 희망 기업의 공동 수요 발굴과 홍보 등이다.

특히 중진공은 탄소중립 설비투자 지원사업 참여 기업을 대상으로 한국전력공사의 에너지 효율 향상 지원사업을 연계해 중소기업의 비용 부담을 낮출 계획이다.

반정식 중진공 지역혁신 이사는 ""탄소중립은 선택이 아닌 필수 과제인 만큼 기업들이 적극적으로 참여하고 혁신할 수 있는 환경 조성이 중요하다""며 ""이번 협약을 계기로 중소기업이 지속 가능한 성장과 탄소중립을 동시에 달성할 수 있도록 지원을 강화하겠다""고 말했다.

aeran@yna.co.kr"
0005458267,네이버,한국전력,2025-03-13T16:01:00+09:00,조선·방산 말고 초저평가株도 있다 [한국주식 원포인트 레슨],"도널드 트럼프 미국 대통령의 오락가락 관세 정책에 미국 증시는 피로감이 쌓이는 모습입니다. 미국 관세 정책이 경기에 대한 불확실성을 높이고 있기 때문입니다. 미국 기업들의 실적이 나쁘지 않은데, 최근 변동성이 커지는 이유라고 생각합니다.

반면 한국 시장은 상대 견조한 흐름을 보이고 있습니다. 정보기술(IT)·2차전지·자동차 등 미국 통상 정책에 민감한 업종이 많지만, 지속된 주가 약세로 더 이상 빠지기 어려운 밸류에이션에 진입했기 때문입니다.

미국 관세 정책이 지속가능한지에 대한 의문이 높은 것도 사실입니다. 관세가 세상에서 가장 아름다운 단어라고 했던 트럼프 대통령의 이상과 현실은 다릅니다. 멕시코와 캐나다에 25% 관세 부과를 시작했지만, 1개월 유예로 입장을 바꾼 것이 대표적인 증거입니다. 멕시코에서 자동차 수출이 가장 많은 기업은 GM, 스텔란티스, 포드입니다. 즉 관세로 인해 가장 큰 피해를 보는 것은 미국 기업들입니다.

상대국들의 보복도 만만치 않습니다. 미국 농산물의 최대 수입국은 멕시코, 캐나다, 중국입니다. 중국은 미국 농축산물에 대한 추가 보복관세를 적용하기로 했습니다. 관세로 소비자물가가 상승하고, 농축산물 수출이 감소하면 가장 큰 피해를 보는 것은 미국 국민들입니다.

코스피는 미국 시장 대비 강한 모습을 보이고 있습니다. 달러 대비 원화는 여전히 1400원대 중반에 머물러 있기 때문에 외국인 투자자 입장에서 한국 증시의 가격 매력은 여전히 높습니다. 미국 통상 정책 불확실성에 따른 우리 기업들의 이익 추정치 하향도 마무리 국면에 있기 때문에, 관세 정책 변화의 작은 트리거(기폭제)가 나온다면 한국 시장은 생각보다 강한 모습을 보일 수 있습니다. 미국 통상 정책의 향방은 예단하기 어렵습니다. 막연한 낙관은 경계해야 하지만, 우리 시장을 비관적으로 바라볼 이유 또한 없습니다. 우리 시장의 조선·방산 업종은 글로벌 주식 대비 차별화된 모습을 보이고 있습니다. 주도주들의 주가 급등으로 밸류에이션이 높아진 것은 사실이나 유틸리티·화학 등 저평가된 기업들도 많습니다. 주도주와 딥밸류(Deep-Value·초저평가)에 있는 기업을 적절히 배분하는 포트폴리오 전략이 필요한 시점입니다. 미국 정책 수혜 업종에는 조선·방산·원전 기업이 있습니다. HD현대중공업, 한화에어로스페이스, 현대로템, 두산에너빌리티 등이 이에 속합니다.

한국이 경쟁력 있는 산업인 바이오, 음식료, 엔터테인먼트 기업도 적절히 포트폴리오에 구축할 필요가 있습니다. 알테오젠, 삼양식품 등이 이에 해당합니다. 유틸리티·화학·태양광 업종 중 한국전력, 한화솔루션, 금호석유는 딥밸류에 속한 종목입니다.

[신승진 삼성증권 투자정보팀장]"
0002941052,네이버,한국전력,2025-03-13T15:46:00+09:00,"두산에너빌리티, 에너지 수요 많은 중동 시장 공략","사우디서 2.2조 규모 가스복합발전소 계약

중동 지역 에너지 수요가 증가하는 가운데 두산이 이를 기회로 삼고 글로벌 경쟁력 확대에 속도내고 있다. 특히 사우디아라비아 전력 수요가 증가하며 두산의 건설 수행 기술력과 성장 전망에 기대가 모아진다.

두산에너빌리티는 13일 2조2000억원 규모의 사우디아라비아 가스복합발전소 공사계약을 체결했다고 밝혔다. 이는 프로젝트 디벨로퍼(개발사업자)인 한국전력공사 컨소시엄과 '사우디 루마1, 나이리야1 가스복합발전소' 건설공사 계약이다.

최근 사우디아라비아 전력 수요는 꾸준히 증가세를 보이고 있다. 시장조사기관 모르도르 인텔리전스(Mordor Intelligence)에 따르면 사우디아라비아 전력설비 규모는 2025년 92.9GW에서 오는 2030년 123.2GW로 연평균 6GW 규모의 발전소가 증설될 전망이다.

이번 계약으로 두산에너빌리티는 발전소 건설 전문회사인 셉코3(SEPCO-3)와 컨소시엄으로 설계부터 기자재 공급, 설치, 시운전에 이르기까지 전 공정을 일괄 수행하게 된다. 준공 목표 시점은 오는 2028년이다.

두산에너빌리티에 따르면 사우디 전력조달청(이하 SPPC)이 국제입찰로 발주한 루마1과 나이리야1 프로젝트는, 각각 리야드 북동쪽 80㎞와 470㎞ 떨어진 곳에 1800㎿급 가스복합발전소를 1기씩 건설한다. 이는 향후 25년간 생산된 전력을 SPPC에 판매하는 사업이다. 한전 컨소시엄은 지난해 11월 SPPC와 전력판매계약(PPA)을 체결했다.

앞서 두산그룹은 중동 시장에서 건설기계, 해수담수화, 에너지 등 다양한 분야로 진출하며 지속적인 성과를 거두고 있다. 최근에는 글로벌 가스발전 시장의 회복과 제한적인 가스터빈 공급업체 수 등으로 해외 가스발전소에 대한 수주가 기대되며, 가스발전 주기기 분야에서의 성장 가능성도 지속 언급된다.이현호 두산에너빌리티 플랜트 EPC BG장은 ""이번 계약은 중동 지역의 에너지 수요 증가와 맞물려 두산에너빌리티의 건설 수행 기술과 경쟁력을 국제 무대에서 다시 한번 입증한 사례""라며 ""사우디아라비아 내 안정적인 전력 공급을 위해 최선을 다하겠다""고 말했다.

두산에너빌리티가 건설공사 계약을 체결한 사우디아라비아 루마1, 나이리야1 가스복합발전소 위치. 두산에너빌리티 제공"
0000372404,네이버,한국전력,2025-03-13T15:34:00+09:00,"한전·국립공원단, AI 기반 산불 실시간 감시체계 구축 ‘맞손’","산불감시 인력 공조체계 구축…초동대응 강화 전망

김동철 한국전력 사장(왼쪽 네번째부터)과 주대영 국립공원공단 이사장이 13일 한전 아트센터에서 산불 예방을 위한 업무협약을 체결했다. / 한전


한국전력과 국립공원공단이 산불 예방과 전력설비 보호를 위해 인공지능(AI) 기반 산불 감시체계를 구축한다.

한전·국립공원공단은 13일 한전 아트센터에서 산불 예방을 위한 업무협약을 체결했다.

협약 세부내용은 △AI 기반 산불 실시간 감시체계 구축 △전력설비와 수목 간 안전 이격 거리 유지 및 위험 수목 관리·제거 △산불감시 인력 공조체계 구축 △초동대응 강화 △주요 탐방로 및 지역행사 △산불 예방 합동 홍보 △국립공원 보존 공동노력 등이다.

협약은 최근 기후위기로 인해 미국 LA 산불과 같은 대형사고가 증가함에 따라 이를 사전에 방지하기 위해 추진됐다.

앞으로 양 기관은 보유한 자원과 정보, 네트워크를 활용해 산불 예방을 위한 공동 협력을 강화할 계획이다.

김동철 한전 사장은 ""국립공원은 생태계 보전의 핵심이자 국민건강과 행복을 증진하는 복지공간""이라며 ""이번 업무협약으로 국립공원 보호와 안정적 전력설비 운영이라는 공동의 목표를 더욱 효과적으로 달성할 수 있을 것""이라고 밝혔다.

발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다.
▶카카오톡: '더팩트제보' 검색
▶이메일: jebo@tf.co.kr
▶뉴스 홈페이지: http://talk.tf.co.kr/bbs/report/write"
0005165390,네이버,한국전력,2025-03-13T15:10:00+09:00,"""홈플러스, 채권 시장 영향 제한적…레고랜드 때와 달라""-한투","서울 시내 한 홈플러스 매장. /사진=뉴스1

한국투자증권(한투증권)이 홈플러스의 기업회생절차(법정관리) 신청이 크레딧(신용채권) 시장 전반에 영향을 미칠 정도는 아니라고 분석했다. '레고랜드' 때만큼의 충격을 걱정할 필요는 없으며, 1조원 넘는 자금을 빌려준 메리츠금융그룹의 회수도 문제가 없을 것이라는 평가다. 다만, 이번 사태를 계기로 업황이 부진한 건설 등의 채권 수요가 위축될 것으로 보인다.

김기명 한투증권 연구원은 13일 '홈플러스 법정관리 신청 시사점' 보고서에서 ""(홈플러스 사태는) 취약 업종 내 비우량 등급 회사에서 발생한 것이며, 기관투자자의 경우 매수가능등급도 아니어서 크레딧 시장 전반에 영향을 미칠 이벤트는 아니다""고 말했다.

김 연구원은 홈플러스 법정관리가 2022년 4분기 채권 시장에 큰 충격을 안겼던 레고랜드 사태와는 상황이 완전히 다르다고 설명했다.

김 연구원은 ""레고랜드 사태는 광역 지방자치단체로 구조적인 상환능력이 매우 우수한 '강원도'가 PF(프로젝트파이낸싱) ABCP(자산유동화 기업어음) 보증 의무를 불이행하면서 야기된 것""이라며 ""(레고랜드 사태는) 시장이 전혀 예상하지 못했던 지자체 보증채권의 부도 발생으로 한국전력과 가스공사 채권 등 공사채도 유찰돼 크레딧 채권 시장이 충격에 빠질 수밖에 없었다""고 했다.

반면, 홈플러스 채권은 금융권 차입을 제외하고 대부분 개인과 법인 투자자에게 소매 판매된 것으로 추정돼 레고랜드 때와 같은 기관 투자자의 대규모 피해 및 시장 충격은 없을 전망이다.

김 연구원은 ""금융권을 제외하고 홈플러스가 발행한 금융채권잔액은 기업어음(CP) 및 전단채 1690억원, 구매전용카드대금 기초유동화전단채(ABSTB) 4019억원 등 5709억원 규모로 파악된다""며 ""법정관리 신청 계기가 된 등급 하락 전 신용등급도 A3(장기등급 매핑 시 BBB)로 하이일드펀드를 제외하고는 매수가능 등급도 아니어서 기관 투자자의 피해가 제한적일 것""이라고 했다.

홈플러스 사태로 건설이나 석유화학 등 업황이 부진한 업종에서의 채권 발행은 다소 어려워질 전망이다. 김 연구원은 ""리테일에서 선호하는 고금리 비우량 크레딧채권 중 홈플러스와 같이 발행기업이 영위하는 업종의 업황이 부진하거나 재무 안전성이 떨어지는 경우 경계감이 부상하면서 수요가 위축될 가능성이 있다""고 지적했다.

홈플러스에 1조3000억원 규모의 담보대출을 내어준 메리츠금융그룹도 채권 회수에 문제는 없을 것으로 보인다. 김 연구원은 ""메리츠금융그룹은 홈플러스의 62개 점포(감정가 4조8000억원)를 담보 신탁한 후 1순위 우선 수익권을 확보한 상태""라며 ""신탁재산은 채무자회생법의 적용을 받지 않고 회생절차 개시에도 담보권 행사가 가능하며, LTV(담보인정비율)가 25% 수준에 불과해 채권 회수에는 문제가 없을 것""이라고 판단했다.

다만, 메리츠금융그룹의 여신 건전성이 소폭 저하될 우려가 제기됐다. 김 연구원은 ""담보 처분 등의 과정에서 현실적으로 고용 이슈도 고려해야 하는 상황이 전개될 수 있어 채권회수 시기는 불확실한 측면이 존재한다""며 ""이에 이차 연체가 불가피한 상황으로 연체 기간 경과에 따라 (메리츠) 여신 건전성이 '요주의'에 이어 '고정'으로 분류되고 충당금 적립 부담이 증가할 가능성이 있다""고 했다.

한편, 한투증권은 홈플러스 대주주인 MBK가 보유한 '롯데카드'에서는 경영이나 매각 등에 큰 문제가 없을 것으로 내다봤다. 김 연구원은 ""홈플러스는 점포매각을 통한 인수금융 상환을 우선 과제로 삼았던 반면, 롯데카드는 경영권 매각을 통한 엑시트를 추진하고 있어서 회사의 리소스 유출이 없는 가운데 전반적인 경영실적이 양호한 수준이다""며 ""시장 일각에서 (롯데카드에 대한) 경계감을 드러내고 있지만, 업종 특성상 규모가 작은 후발 카드사 등의 롯데카드 인수 유인은 상당하다""고 했다. 그러면서 ""2022년은 (MBK의 매각 시도가) 실패했지만, 롯데카드가 적정가격으로 매물로 나올 경우 인수처를 찾는 게 어렵지는 않은 것""이라고 덧붙였다."
0002932659,네이버,한국전력,2025-03-13T15:03:00+09:00,"두산에너빌리티, 2조2천억 규모 사우디 가스복합발전소 계약","한전 컨소시엄과 EPC 계약 체결…총 3600MW 규모
두산에너빌리티가 건설공사 계약을 체결한 사우디아라비아 루마1, 나이리야1 가스복합발전소 위치.ⓒ두산에너빌리티
[데일리안 = 백서원 기자] 두산에너빌리티가 2조2000억원 규모의 사우디아라비아 가스복합발전소 공사계약을 체결했다.

두산에너빌리티는 프로젝트 디벨로퍼(개발사업자)인 한국전력공사 컨소시엄과 ‘사우디 루마1, 나이리야1 가스복합발전소’ 건설공사 계약을 체결했다고 13일 밝혔다.

두산에너빌리티는 발전소 건설 전문회사인 셉코3(SEPCO-3)와 컨소시엄으로 설계에서부터 기자재 공급, 설치, 시운전에 이르기까지 전 공정을 일괄 수행하는 방식(EPC)으로 2028년까지 준공할 예정이다.

사우디 전력조달청(이하 SPPC)이 국제입찰로 발주한 루마1과 나이리야1 프로젝트는 각각 리야드 북동쪽 80㎞와 470㎞ 떨어진 곳에 1800메가와트(MW)급 가스복합발전소를 1기씩 건설해 향후 25년간 생산된 전력을 SPPC에 판매하는 사업이다.

한전 컨소시엄은 지난해 11월 SPPC와 전력판매계약(PPA)을 체결한 바 있다.

이현호 두산에너빌리티 플랜트 EPC 사업부문(BG)장은 “이번 계약은 중동 지역의 에너지 수요 증가와 맞물려 두산에너빌리티의 건설 수행 기술과 경쟁력을 국제 무대에서 다시 한번 입증한 사례”라며 “사우디아라비아 내 안정적인 전력 공급을 위해 최선을 다하겠다”고 말했다."
0005560350,네이버,한국전력,2025-03-13T14:41:00+09:00,"중진공, 한국전력과 중기 탄소중립 지원 '맞손'","기관 간 탄소중립 지원사업 연계 등 협력
중소벤처기업진흥공단은 13일 한국전력공사과 서울 서초구 한전아트센터에서 중소기업 탄소중립 지원을 위한 업무협약을 체결했다고 밝혔다.

양 기관은 이번 협약을 통해 탄소중립 실현에 어려움을 겪고 있는 중소기업을 대상으로 에너지 효율 향상 및 온실가스 감축 등을 위한 체계적인 지원체계 구축에 적극적으로 협력하기로 했다.

반정식 지역혁신이사(왼쪽)가 백우기 한전 영업본부장(오른쪽)과 13일 열린 업무협약식에서 기념촬영을 하고 있다. 중소벤처기업진흥공단 제공


구체적으로 ▲기관 간 탄소중립 지원사업 연계 ▲성과 분석 및 고객 편의성 제고를 위한 데이터 공유 ▲탄소중립 사업 참여 희망 기업의 공동 수요 발굴 및 홍보 등에서 힘을 모으기로 했다.

중진공은 현재 추진하고 있는 '탄소중립 설비투자 지원사업' 참여기업을 대상으로 한전의 '에너지 효율 향상 지원사업'을 연계해 고효율 설비 도입 시 중소기업의 비용 부담을 줄일 계획이다.

반정식 중진공 지역혁신이사는 ""한전과 긴밀히 협력해 중소기업이 지속가능한 성장과 탄소중립을 동시에 달성할 수 있도록 지원을 강화하겠다""고 했다."
0005105648,네이버,한국전력,2025-03-13T14:20:00+09:00,"두산에너빌리티, 사우디서 2.2조원 규모 가스복합발전소 계약","두산에너빌리티가 2조2000억원 규모의 사우디아라비아 가스복합발전소 공사계약을 따냈다고 13일 밝혔다.

두산에너빌리티가 건설 계약을 체결한 사우디 루마1과 나이리야1은 각각 리야드 북동쪽 80㎞, 470㎞ 떨어진 곳에 있는 1800MW(메가와트)급 가스복합발전소다. 두산에너빌리티는 2028년까지 발전소를 준공할 예정이다. 설계에서부터 기자재 공급, 설치, 시운전에 이르기까지 전 공정을 일괄 수행하는 EPC(설계·조달·시공) 방식이다.

계약은 한국전력공사, 사우디 전력공사 등으로 구성된 컨소시엄과 맺었다. 두산에너빌리티가 건설을 마치면 컨소시엄이 25년간 생산된 전력을 사우디전력조달청에 판매할 예정이다.

이현호 두산에너빌리티 플랜트 EPC 사업부문장은 “이번 계약은 중동 지역의 에너지 수요 증가와 맞물려 두산에너빌리티의 건설 수행 기술과 경쟁력을 국제 무대에서 다시 한번 입증한 사례”라며 “사우디 내 안정적인 전력 공급을 위해 최선을 다 하겠다”고 말했다."
0003356397,네이버,한국전력,2025-03-13T10:49:00+09:00,"두산에너빌리티, 사우디서 2.2조원 가스복합발전소 계약","두산에너빌리티가 건설공사 계약을 체결한 사우디아라비아 루마1, 나이리야1 가스복합발전소 위치. 두산에너빌리티 제공


두산에너빌리티가 2조2000억원 규모의 사우디아라비아 가스복합발전소 공사 계약을 체결했다.

두산에너빌리티는 프로젝트 디벨로퍼(개발사업자)인 한국전력공사 컨소시엄과 ‘사우디 루마1, 나이리야1 가스복합발전소’ 건설공사 계약을 체결했다고 13일 밝혔다. 한전 컨소시엄은 한전과 사우디 전력공사(SEC), 사우디 최대 민자 발전사로 구성됐다.

두산에너빌리티는 발전소 건설 전문회사인 셉코3와 컨소시엄을 구성해 설계부터 기자재 공급, 설치, 시운전에 이르기까지 전 공정을 일괄 수행하는 EPC 방식으로 2028년까지 발전소를 준공할 예정이다.

사우디 전력조달청(SPPC)이 국제입찰로 발주한 루마1과 나이리야1 프로젝트는 각각 사우디 수도 리야드에서 북동쪽 80㎞와 470㎞ 떨어진 곳에 1800㎿(메가와트)급 가스복합발전소를 1기씩 건설하는 사업이다. 향후 25년간 가스복합발전소에서 생산된 전력은 SPPC에 판매될 예정이다. 한전 컨소시엄은 지난해 11월 SPPC와 전력판매계약(PPA)을 체결했다.

최근 사우디의 전력 수요는 꾸준히 증가하고 있다. 시장조사기관 모르도르 인텔리전스에 따르면 사우디 전력 설비 규모는 2025년 92.9GW(기가와트)에서 2030년 123.2GW로 증가해 연평균 6GW 규모의 발전소가 증설될 것으로 전망된다.

이현호 두산에너빌리티 Plant EPC BG장은 “이번 계약은 중동 지역의 에너지 수요 증가와 맞물려 두산에너빌리티의 건설 수행 기술과 경쟁력을 국제 무대에서 다시 한번 입증한 사례”라고 밝혔다."
0001063558,네이버,한국전력,2025-03-13T10:08:00+09:00,"두산에너빌리티, 2.2조원 사우디 가스복합발전소 계약 체결","두산에너빌리티가 건설공사 계약을 체결한 사우디아라비아 루마1, 나이리야1 가스복합발전소 위치. /사진=두산에너빌리티
두산에너빌리티가 2조2000억원 규모의 사우디아라비아 가스복합발전소 공사계약을 맺었다.

두산에너빌리티는 프로젝트 디벨로퍼(개발사업자)인 한국전력공사 컨소시엄과 '사우디 루마1, 나이리야1 가스복합발전소' 건설공사 계약을 체결했다고 13일 밝혔다. 두산에너빌리티는 발전소 건설 전문회사인 셉코3와 컨소시엄으로 설계부터 기자재 공급·설치·시운전에 이르는 전 공정을 일괄 수행하는 EPC 방식을 통해 2028년까지 준공할 예정이다.

루마1과 나이리야1은 사우디 전력조달청(SPPC)이 국제입찰로 발주한 프로젝트다. 각각 리야드 북동쪽 80km와 470km 떨어진 곳에 1800MW급 가스복합발전소를 1기씩 건설해, 향후 25년간 생산된 전력을 SPPC에 판매하는 사업이다. 한전 컨소시엄은 지난해 11월 SPPC와 전력판매계약(PPA)을 체결한 바 있다.

이현호 두산에너빌리티 Plant EPC BG장은 ""이번 계약은 중동 지역의 에너지 수요 증가와 맞물려 두산에너빌리티의 건설 수행 기술과 경쟁력을 국제 무대에서 다시 한번 입증한 사례""라며 ""사우디아라비아 내 안정적인 전력 공급을 위해 최선을 다하겠다""고 말했다."
0001201678,네이버,한국전력,2025-03-13T10:05:00+09:00,"두산에너빌리티, 2.2조 가스발전소 공사 수주","두산에너빌리티가 2조 2000억원 규모의 사우디아라비아 가스복합발전소 공사를 따냈다.

두산에너빌리티는 프로젝트 디벨로퍼(개발사업자) 한국전력공사 컨소시엄과 '사우디 루마1·나이리야1 가스복합발전소' 건설 공사 계약을 체결했다고 13일 밝혔다.

컨소시엄은 한전과 사우디전력공사(SEC), 사우디 최대 민자발전사인 ACWA Power로 구성됐다.

두산에너빌리티는 발전소 건설 전문회사인 셉코3(SEPCO-3)와 컨소시엄을 구성해 2028년까지 가스복합발전소를 준공한다.

설계에서부터 기자재 공급, 설치, 시운전에 이르기까지 전 공정을 일괄 수행하는 EPC 방식이다.

사우디 전력조달청(SPPC)이 국제입찰로 발주한 이 프로젝트는 1,800MW급 가스복합발전소를 건설하는 사업이다.

리야드 북동쪽 80km와 470km 떨어진 곳에 각 1기씩 짓는다. 향후 25년 간 생산된 전력을 SPPC에 판매하는 구조다.

한전 컨소시엄은 지난해 11월 SPPC와 전력판매계약(PPA)을 체결했다.

이현호 두산에너빌리티 Plant EPC BG장은 ""두산에너빌리티의 건설 수행 기술과 경쟁력을 국제 무대에서 다시 한번 입증한 사례""라고 말했다.

최근 사우디아라비아의 전력 수요는 꾸준히 증가하고 있다.

시장조사기관 모르도르 인텔리전스에 따르면 사우디아라비아 전력 설비 규모는 2025년 92.9GW에서 2030년 123.2GW로 연평균 6GW 성장할 전망이다."
